date,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_unvax,cases_pvax,cases_fvax,cases_boost,cases_child,cases_adolescent,cases_adult,cases_elderly,cases_0_4,cases_5_11,cases_12_17,cases_18_29,cases_30_39,cases_40_49,cases_50_59,cases_60_69,cases_70_79,cases_80,cluster_import,cluster_religious,cluster_community,cluster_highRisk,cluster_education,cluster_detentionCentre,cluster_workplace,daily_partial,daily_full,daily_booster,daily_booster2,daily,daily_partial_adol,daily_full_adol,daily_booster_adol,daily_booster2_adol,daily_partial_child,daily_full_child,daily_booster_child,daily_booster2_child,cumul_partial,cumul_full,cumul_booster,cumul_booster2,cumul,cumul_partial_adol,cumul_full_adol,cumul_booster_adol,cumul_booster2_adol,cumul_partial_child,cumul_full_child,cumul_booster_child,cumul_booster2_child,pfizer1,pfizer2,pfizer3,pfizer4,sinovac1,sinovac2,sinovac3,sinovac4,astra1,astra2,astra3,astra4,sinopharm1,sinopharm2,sinopharm3,sinopharm4,cansino,cansino3,cansino4,pending1,pending2,pending3,pending4
4/18/2021,2195,10,1427,19855,791,2174,18,3,0,206,212,1517,171,80,126,212,614,455,263,185,118,35,18,0,19,74,0,183,18,356,6164,3768,0,0,9932,0,2,0,0,69,0,0,0,702786,449425,0,0,1152203,107,25,0,0,81,18,0,0,5420,3544,0,0,743,222,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
4/19/2021,2078,13,1402,20523,628,2060,15,3,0,200,259,1420,179,81,119,259,526,411,265,218,114,46,19,0,17,182,0,175,13,171,24677,8497,0,0,33174,12,4,0,0,0,3,0,0,727463,457922,0,0,1185377,119,29,0,0,81,21,0,0,22990,7118,0,0,1686,1374,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
4/20/2021,2341,7,1592,21269,598,2322,15,4,0,241,342,1552,194,100,141,342,607,449,297,199,121,56,17,0,3,121,0,235,4,95,22088,11294,0,0,33382,8,0,0,0,-1,0,0,0,749551,469216,0,0,1218759,127,29,0,0,80,21,0,0,18622,9252,0,0,3465,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
4/21/2021,2340,12,1910,21688,759,2317,15,8,0,202,413,1498,201,84,118,413,566,443,273,216,123,61,17,0,14,121,0,325,40,120,15843,11890,0,0,27733,10,4,0,0,15,9,0,0,765394,481106,0,0,1246492,137,33,0,0,95,30,0,0,14745,7963,0,0,1097,3921,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0
4/22/2021,2875,29,2541,22015,983,2841,29,5,0,290,540,1788,230,104,186,540,658,509,375,246,149,64,17,0,37,65,1,501,51,152,14396,15193,0,0,29589,2,4,0,0,0,0,0,0,779790,496299,0,0,1276081,139,37,0,0,95,30,0,0,13330,10748,0,0,1066,4433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
4/23/2021,2847,4,2341,22513,751,2810,23,14,0,296,322,1884,252,96,200,322,769,513,339,263,179,65,8,0,17,131,0,283,62,97,12222,6701,0,0,18923,4,1,0,0,0,5,0,0,792012,503000,0,0,1295004,143,38,0,0,95,35,0,0,10914,4123,0,0,1306,2576,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
4/24/2021,2717,27,2292,22927,671,2676,29,12,0,297,381,1768,244,102,195,381,630,543,331,264,143,87,14,0,19,108,0,242,21,128,7994,3488,0,0,11482,2,1,0,0,0,2,0,0,800006,506488,0,0,1306486,145,39,0,0,95,37,0,0,7657,1944,0,0,336,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95,0,0
4/25/2021,2690,10,1853,23754,846,2658,25,7,0,281,279,1781,273,89,192,279,617,506,393,265,185,75,13,0,50,121,0,166,18,349,9115,5739,0,0,14854,1,1,0,0,0,1,0,0,809121,512227,0,0,1321340,146,40,0,0,95,38,0,0,9039,3246,0,0,76,2492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4/26/2021,2776,4,1803,24714,806,2746,23,7,0,287,255,1859,286,97,190,255,659,595,329,276,203,68,15,0,56,113,0,105,17,287,21373,8947,0,0,30320,11,4,0,0,0,0,0,0,830494,521174,0,0,1351660,157,44,0,0,95,38,0,0,20529,4587,0,0,844,4360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/27/2021,2733,5,2019,25415,721,2696,22,15,0,302,318,1813,266,88,214,318,703,489,362,259,182,57,27,0,17,105,17,161,36,256,22827,11900,0,0,34727,11,8,0,0,0,0,0,0,853321,533074,0,0,1386387,168,52,0,0,95,38,0,0,21947,6824,0,0,880,5074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
4/28/2021,3142,13,1822,26720,677,3099,28,15,0,353,358,2057,363,97,256,358,742,560,435,320,237,98,28,0,34,144,18,213,5,57,26475,13271,0,0,39746,11,5,0,0,0,0,0,0,879796,546345,0,0,1426133,179,57,0,0,95,38,0,0,25058,6245,0,0,1417,7023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
4/29/2021,3332,9,1943,28094,690,3283,38,11,0,369,341,2182,371,105,264,341,783,646,419,334,220,126,25,0,47,138,1,151,45,127,6473,6069,0,0,12542,0,4,0,0,0,0,0,0,886269,552414,0,0,1438675,179,61,0,0,95,38,0,0,6213,3299,0,0,260,2770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,3788,2,2640,29228,1069,3730,39,19,0,427,473,2420,405,127,300,473,815,708,490,407,266,102,37,0,36,208,11,271,42,217,17799,8921,0,0,26720,5,1,0,0,0,2,0,0,904068,561335,0,0,1465395,184,62,0,0,95,40,0,0,17171,5812,0,0,628,3108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5/1/2021,2881,16,2462,29632,873,2826,40,15,0,345,279,1899,308,95,250,279,710,553,347,289,197,89,22,0,0,30,14,0,111,590,2932,2576,0,0,5508,1,1,0,0,0,0,0,0,907000,563911,0,0,1470903,185,63,0,0,95,40,0,0,2370,2551,0,0,562,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5/2/2021,3418,10,2698,30340,1084,3368,38,12,0,454,390,2182,336,150,304,390,730,658,446,348,228,85,23,0,6,88,39,0,145,762,7661,8125,0,0,15786,0,3,0,0,0,0,0,0,914661,572036,0,0,1486689,185,66,0,0,95,40,0,0,6638,7355,0,0,1023,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5/3/2021,2500,4,2068,30754,737,2468,24,8,0,290,239,1683,273,86,204,239,575,509,330,269,185,70,18,0,6,65,1,0,81,813,24543,26753,0,0,51296,8,7,0,0,0,0,0,0,939204,598789,0,0,1537985,193,73,0,0,95,40,0,0,22918,22140,0,0,907,4612,0,0,718,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5/4/2021,3120,6,2334,31517,839,3062,36,22,0,348,289,2074,356,121,227,289,740,585,404,345,247,82,27,0,0,97,1,26,14,116,30145,19709,0,0,49854,5,12,0,0,1,0,0,0,969349,618498,0,0,1587839,198,85,0,0,96,40,0,0,27662,14707,0,0,2481,5002,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/5/2021,3744,7,2304,32940,743,3673,48,23,0,383,303,2598,434,130,253,303,970,727,512,389,295,107,32,0,34,141,0,126,34,204,32145,22916,0,0,55061,10,1,0,0,0,0,0,0,1001495,641414,0,0,1642900,208,86,0,0,96,40,0,0,22190,19740,0,0,5339,3174,0,0,4616,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5/6/2021,3551,16,2709,33763,924,3485,44,22,0,376,241,2500,418,124,252,241,910,700,493,397,263,132,23,0,148,274,17,8,66,791,37101,18791,0,0,55892,9,7,0,0,0,0,0,0,1038596,660205,0,0,1698792,217,93,0,0,96,40,0,0,26291,13811,0,0,7220,4980,0,0,3590,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/7/2021,4498,5,3449,34790,1132,4419,62,17,0,611,372,2968,524,173,438,372,967,873,635,493,350,139,35,0,0,350,55,0,40,1182,32374,15498,0,0,47872,15,2,0,0,0,0,0,0,1070970,675703,0,0,1746664,232,95,0,0,96,40,0,0,17415,11279,0,0,11370,4217,0,0,3589,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5/8/2021,4519,5,2719,36565,993,4451,52,16,0,486,297,3050,537,153,333,297,1086,877,589,498,365,137,35,0,12,682,65,41,165,1346,18723,8450,0,0,27173,7,1,0,0,0,0,0,0,1089693,684153,0,0,1773837,239,96,0,0,96,40,0,0,12351,7122,0,0,2718,1326,0,0,3652,1,0,0,0,0,0,0,0,0,0,2,1,0,0
5/9/2021,3733,6,3211,37061,856,3665,43,25,0,437,238,2599,422,139,298,238,959,764,461,415,286,108,28,0,6,447,98,23,41,1385,25931,6608,0,0,32539,10,2,0,0,0,0,0,0,1115626,690761,0,0,1806376,249,98,0,0,96,40,0,0,17349,5834,0,0,4974,771,0,0,3608,0,0,0,0,0,0,0,2,0,0,0,1,0,0
5/10/2021,3807,5,3454,37397,782,3721,63,23,0,452,291,2544,495,159,293,291,877,707,475,485,313,142,40,0,0,199,30,10,3,377,36756,24886,0,0,61642,19,9,0,0,1,-1,0,0,1152382,715647,0,0,1868018,268,107,0,0,97,39,0,0,26121,21907,0,0,7067,2979,0,0,3565,0,0,0,0,0,0,0,0,0,0,3,0,0,0
5/11/2021,3973,5,2848,38500,1001,3895,46,32,0,442,296,2779,427,186,256,296,1042,795,501,441,296,103,28,0,0,60,0,35,0,59,30557,18464,0,0,49021,11,17,0,0,0,0,0,0,1182939,734111,0,0,1917039,279,124,0,0,97,39,0,0,21771,16373,0,0,5128,2091,0,0,3658,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/12/2021,4765,7,3124,40102,1004,4677,62,26,0,460,324,3355,582,164,296,324,1198,980,655,522,400,149,33,0,13,3,12,69,0,39,10351,7832,0,0,18183,9,2,0,0,0,0,0,0,1193290,741943,0,0,1935222,288,126,0,0,97,39,0,0,5405,7570,0,0,1478,262,0,0,3468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2021,4855,3,3347,41583,1062,4748,77,30,0,465,480,3288,577,181,284,480,1194,977,608,509,364,156,57,0,69,180,3,255,0,323,113,11,0,0,124,0,0,0,0,1,0,0,0,1193403,741954,0,0,1935346,288,126,0,0,98,39,0,0,2,4,0,0,111,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2021,4113,1,4190,41472,994,3999,89,25,0,458,273,2751,586,179,279,273,983,794,513,461,387,162,37,0,111,215,28,52,0,383,61,9,0,0,70,1,0,0,0,0,0,0,0,1193464,741963,0,0,1935416,289,126,0,0,98,39,0,0,1,0,0,0,60,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2021,4140,9,3432,42136,999,4013,92,35,0,446,235,2778,605,165,281,235,1016,814,539,409,429,137,39,0,169,179,13,57,29,397,10397,604,0,0,11001,10,2,0,0,0,2,0,0,1203861,742567,0,0,1946417,299,128,0,0,98,41,0,0,442,597,0,0,153,6,0,0,9801,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5/16/2021,3780,2,3990,41890,914,3674,82,24,0,403,268,2559,521,160,243,268,913,696,492,458,367,124,30,0,158,111,3,49,0,262,10045,334,0,0,10379,12,0,0,0,0,0,0,0,1213906,742901,0,0,1956796,311,128,0,0,98,41,0,0,11,203,0,0,8,131,0,0,10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/17/2021,4446,3,2784,43507,852,4327,86,33,0,434,307,2986,681,179,255,307,1063,842,583,498,460,166,55,0,131,203,7,74,0,230,32524,28220,0,0,60744,20,15,0,0,0,0,0,0,1246430,771121,0,0,2017540,331,143,0,0,98,41,0,0,19917,26875,0,0,2082,1344,0,0,10524,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5/18/2021,4865,5,3497,44828,867,4730,88,47,0,519,331,3338,658,211,308,331,1226,935,607,570,450,154,54,0,158,182,6,74,0,181,45888,32415,0,0,78303,19,11,0,0,0,0,0,0,1292318,803536,0,0,2095843,350,154,0,0,98,41,0,0,30674,30001,0,0,4655,2413,0,0,10557,1,0,0,0,0,0,0,0,0,0,2,0,0,0
5/19/2021,6075,3,3516,47341,1547,5906,102,67,0,610,381,4225,784,248,362,381,1489,1312,745,679,536,188,60,0,267,193,1,107,0,687,50273,34162,0,0,84435,25,12,0,0,0,0,0,0,1342591,837698,0,0,2180278,375,166,0,0,98,41,0,0,30364,32343,0,0,9315,1818,0,0,10588,1,0,0,0,0,0,0,0,0,0,6,0,0,0
5/20/2021,6806,2,3916,50172,1594,6615,118,73,0,668,466,4759,844,255,413,466,1720,1336,931,772,560,220,64,0,359,230,16,158,0,527,59355,22016,0,0,81371,24,2,0,0,0,0,0,0,1401946,859714,0,0,2261649,399,168,0,0,98,41,0,0,32956,20831,0,0,15267,1183,0,0,11126,1,0,0,0,0,0,0,0,0,0,6,1,0,0
5/21/2021,6493,2,4508,52107,1243,6298,106,89,0,694,419,4571,753,260,434,419,1666,1260,904,741,503,201,49,0,310,149,1,75,2,362,42297,18915,0,0,61212,17,5,0,0,0,1,0,0,1444243,878629,0,0,2322861,416,173,0,0,98,42,0,0,19140,18249,0,0,12072,665,0,0,11083,0,0,0,0,0,0,0,0,0,0,2,1,0,0
5/22/2021,6320,3,4694,53683,1318,6107,127,86,0,788,428,4178,830,313,475,428,1512,1208,788,670,520,230,80,0,240,230,25,38,0,365,43380,3370,0,0,46750,15,1,0,0,0,0,0,0,1487623,881999,0,0,2369611,431,174,0,0,98,42,0,0,14077,2531,0,0,19724,837,0,0,9464,0,0,0,0,0,0,0,0,0,0,115,2,0,0
5/23/2021,6976,9,3587,57023,1586,6739,135,102,0,852,438,4626,899,319,533,438,1829,1295,796,706,589,226,84,0,336,317,15,50,6,422,38074,8434,0,0,46508,14,1,0,0,0,5,0,0,1525697,890433,0,0,2416119,445,175,0,0,98,47,0,0,12266,7162,0,0,15201,1270,0,0,10597,1,0,0,0,0,0,0,0,0,0,10,1,0,0
5/24/2021,6509,26,3452,60019,1481,6297,119,93,0,793,482,4472,701,295,498,482,1688,1299,830,655,466,184,51,19,244,310,25,45,12,505,69807,26163,0,0,95970,25,11,0,0,1,1,0,0,1595504,916596,0,0,2512089,470,186,0,0,99,48,0,0,25362,24824,0,0,31031,1337,0,0,13410,2,0,0,0,0,0,0,0,0,0,4,0,0,0
5/25/2021,7289,4,3789,63459,1388,7060,132,97,0,933,533,4944,833,388,545,533,1893,1389,888,774,549,211,73,0,278,312,43,43,0,367,69933,30811,0,0,100744,22,4,0,0,0,4,0,0,1665437,947407,0,0,2612833,492,190,0,0,99,52,0,0,23931,27747,0,0,32679,3061,0,0,13316,1,0,0,0,0,0,0,0,0,0,7,2,0,0
5/26/2021,7478,5,4665,66209,1288,7246,125,107,0,950,501,5103,836,367,583,501,1940,1457,885,821,564,209,63,0,259,234,5,63,0,411,20557,1911,0,0,22468,18,1,0,0,1,0,0,0,1685994,949318,0,0,2635301,510,191,0,0,100,52,0,0,2645,1631,0,0,4141,279,0,0,13770,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5/27/2021,7857,9,4598,69409,1495,7582,147,128,0,990,578,5390,832,407,583,578,2024,1569,956,841,555,203,74,0,247,311,14,43,48,335,58959,49697,0,0,108656,24,7,0,0,1,0,0,0,1744953,999015,0,0,2743957,534,198,0,0,101,52,0,0,19043,41726,0,0,26526,7968,0,0,13380,0,0,0,0,0,0,0,0,0,0,10,3,0,0
5/28/2021,8290,2,4814,72824,1842,8026,150,114,0,1073,627,5564,871,428,645,627,2154,1557,987,866,568,226,77,0,294,298,7,57,60,625,46995,27641,0,0,74636,20,27,0,0,0,28,0,0,1791948,1026656,0,0,2818593,554,225,0,0,101,80,0,0,14780,18566,0,0,18737,9074,0,0,13474,0,0,0,0,0,0,0,0,0,0,4,1,0,0
5/29/2021,9020,6,5527,76219,1704,8709,165,146,0,1193,619,6110,920,477,716,619,2302,1702,1145,961,638,225,57,0,328,385,18,30,78,486,51167,15095,0,0,66262,27,5,0,0,0,0,0,0,1843115,1041751,0,0,2884855,581,230,0,0,101,80,0,0,17776,12353,0,0,19804,2742,0,0,13579,0,0,0,0,0,0,0,0,0,0,8,0,0,0
5/30/2021,6999,4,5121,78018,1366,6763,142,94,0,939,475,4656,748,383,556,475,1817,1370,837,632,504,188,56,0,161,641,117,399,0,1091,38444,24450,0,0,62894,14,7,0,0,0,0,0,0,1881559,1066201,0,0,2947749,595,237,0,0,101,80,0,0,9744,17183,0,0,15354,7266,0,0,13345,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5/31/2021,6824,3,5251,79524,1331,6586,136,102,0,985,518,4456,750,366,619,518,1742,1267,805,642,515,187,48,0,148,268,14,33,0,620,67705,28738,0,0,96443,25,7,0,0,1,0,0,0,1949264,1094939,0,0,3044192,620,244,0,0,102,80,0,0,24496,24491,0,0,29607,4240,0,0,13601,3,0,0,0,0,0,0,0,0,0,1,4,0,0
6/1/2021,7105,2,6083,80475,1362,6828,154,123,0,966,526,4800,758,374,592,526,1944,1377,786,693,482,208,68,0,2,21,12,0,81,1463,75543,24474,0,0,100017,27,7,0,0,1,0,0,0,2024807,1119413,0,0,3144209,647,251,0,0,103,80,0,0,30752,21256,0,0,30713,3215,0,0,14066,2,0,0,0,0,0,0,0,0,0,12,1,0,0
6/2/2021,7703,2,5777,82275,1434,7394,167,142,0,1027,507,5265,706,421,606,507,2148,1471,938,708,453,193,60,0,6,120,15,0,133,1020,97133,9903,0,0,107036,35,8,0,0,0,0,0,0,2121940,1129316,0,0,3251245,682,259,0,0,103,80,0,0,36277,8013,0,0,46290,1887,0,0,14550,1,0,0,0,0,0,0,0,0,0,16,2,0,0
6/3/2021,8209,64,7049,83332,1820,7929,143,137,0,929,535,5766,776,384,545,535,2279,1720,980,787,518,202,56,0,0,64,15,0,54,428,111517,7889,0,0,119406,50,6,0,0,1,0,0,0,2233457,1137205,0,0,3370651,732,265,0,0,104,80,0,0,38915,3267,0,0,57761,4620,0,0,14823,1,0,0,0,0,0,0,0,0,0,18,1,0,0
6/4/2021,7748,2,6624,84370,1708,7445,181,122,0,956,494,5276,740,392,564,494,2071,1517,909,779,485,182,73,0,9,70,0,35,144,176,86527,4995,0,0,91522,30,2,0,0,0,5,0,0,2319984,1142200,0,0,3462173,762,267,0,0,104,85,0,0,27599,2749,0,0,43087,2244,0,0,15831,1,0,0,0,0,0,0,0,0,0,10,1,0,0
6/5/2021,7452,8,6105,85608,1727,7173,157,122,0,926,491,5044,718,348,578,491,2025,1444,872,703,492,156,70,0,58,121,9,195,3,360,72280,1408,0,0,73688,26,0,0,0,1,0,0,0,2392264,1143608,0,0,3535861,788,267,0,0,105,85,0,0,34212,1340,0,0,22745,65,0,0,15304,2,0,0,0,0,0,0,0,0,0,19,1,0,0
6/6/2021,6241,14,5133,86629,1290,5962,167,112,0,858,366,4287,559,341,517,366,1744,1247,715,581,364,146,49,0,64,250,3,35,58,601,81239,1620,0,0,82859,34,2,0,0,0,0,0,0,2473503,1145228,0,0,3618720,822,269,0,0,105,85,0,0,38669,1524,0,0,28498,96,0,0,14051,0,0,0,0,0,0,0,0,0,0,21,0,0,0
6/7/2021,5271,14,7548,84270,1113,5002,148,121,0,680,376,3659,514,252,428,376,1474,995,651,539,322,140,52,0,0,288,42,45,46,1746,60874,5109,0,0,65983,41,4,0,0,0,0,0,0,2534377,1150337,0,0,3684703,863,273,0,0,105,85,0,0,11299,3578,0,0,31290,1531,0,0,18272,0,0,0,0,0,0,0,0,0,0,13,0,0,0
6/8/2021,5566,4,6962,82798,1522,5338,143,85,0,681,357,3889,486,266,415,357,1541,1144,654,550,305,125,56,0,16,492,64,22,92,1260,108606,46459,0,0,155065,33,3,0,0,1,0,0,0,2642983,1196796,0,0,3839768,896,276,0,0,106,85,0,0,51268,41397,0,0,36651,5023,0,0,20661,3,0,0,0,0,0,0,0,0,0,26,36,0,0
6/9/2021,6239,11,7386,81576,1397,5970,154,115,0,755,415,4290,564,296,459,415,1666,1242,711,671,372,137,55,0,0,204,63,23,71,1015,116414,40827,0,0,157241,45,11,0,0,0,0,0,0,2759397,1237623,0,0,3997009,941,287,0,0,106,85,0,0,61432,31661,0,0,39005,9161,0,0,15955,1,0,0,0,0,0,0,0,0,0,22,4,0,0
6/10/2021,5671,8,7325,79849,1453,5392,155,124,0,754,396,3892,545,292,462,396,1467,1144,718,563,366,141,38,0,2,147,35,6,2,234,113868,47523,0,0,161391,55,11,0,0,2,0,0,0,2873266,1285146,0,0,4158400,996,298,0,0,108,85,0,0,52140,32888,0,0,40044,14624,0,0,21679,3,0,0,0,0,0,0,1,0,0,5,7,0,0
6/11/2021,6849,4,7749,78865,2429,6543,196,110,0,698,405,4787,509,283,415,405,1769,1545,850,623,327,132,50,0,0,0,21,9,0,82,96426,30315,0,0,126741,59,2,0,0,0,0,0,0,2969692,1315461,0,0,4285141,1055,300,0,0,108,85,0,0,31006,18700,0,0,40695,11607,0,0,24427,2,0,0,0,0,0,0,0,0,0,298,6,0,0
6/12/2021,5793,6,8334,76248,1517,5524,161,108,0,722,398,3908,500,285,437,398,1488,1180,704,536,331,123,46,0,10,0,2,30,0,55,103518,34218,0,0,137736,74,7,0,0,0,2,0,0,3073210,1349679,0,0,4422877,1129,307,0,0,108,87,0,0,40217,14466,0,0,42664,19643,0,0,20599,2,0,0,0,0,0,0,0,0,0,38,107,0,0
6/13/2021,5304,5,8163,73325,1622,5057,156,91,0,649,334,3672,415,257,392,334,1557,998,630,487,274,104,37,0,39,201,13,33,0,931,105065,27030,0,0,132095,72,4,0,0,0,0,0,0,3178275,1376709,0,0,4554972,1201,311,0,0,108,87,0,0,43168,12555,0,0,40113,14466,0,0,21741,0,0,0,0,0,0,0,0,0,0,43,9,0,0
6/14/2021,4949,6,6588,71626,1458,4687,170,92,0,590,327,3469,469,237,353,327,1426,977,639,427,295,112,62,0,13,144,46,15,35,881,148109,55987,0,0,204096,97,11,0,0,1,0,0,0,3326384,1432696,0,0,4759068,1298,322,0,0,109,87,0,0,54901,25317,0,0,68090,30665,0,0,25061,1,0,0,0,0,0,0,0,0,0,57,4,0,0
6/15/2021,5419,6,6831,70113,1591,5137,183,99,0,686,358,3654,541,262,424,358,1464,1040,618,532,302,145,94,0,25,218,65,4,3,843,167198,56285,0,0,223483,109,12,0,0,1,0,0,0,3493582,1488981,0,0,4982551,1407,334,0,0,110,87,0,0,59850,24153,0,0,82555,32127,0,0,24453,0,0,0,0,0,0,0,0,0,0,340,5,0,0
6/16/2021,5150,3,7240,67950,1141,4837,220,93,0,638,355,3494,496,275,363,355,1301,1036,630,527,281,143,72,0,7,130,46,4,2,618,206411,8309,0,0,214720,203,4,0,0,2,0,0,0,3699993,1497290,0,0,5197271,1610,338,0,0,112,87,0,0,70851,3412,0,0,111439,4893,0,0,23891,3,0,0,0,0,0,0,0,0,0,230,1,0,0
6/17/2021,5738,3,7530,66098,1692,5425,208,105,0,699,387,4122,456,280,419,387,1603,1247,754,518,293,125,38,0,12,239,16,7,31,1094,185228,44490,0,0,229718,185,12,0,0,3,4,0,0,3885221,1541780,0,0,5426989,1795,350,0,0,115,91,0,0,59778,18777,0,0,99566,25704,0,0,25757,0,0,0,0,0,0,0,0,0,0,127,9,0,0
6/18/2021,6440,5,6861,65603,2338,6132,198,110,0,696,337,4180,485,286,410,337,1519,1358,801,502,310,112,63,0,18,158,49,1,101,1348,153181,32793,0,0,185974,143,8,0,0,1,0,0,0,4038402,1574573,0,0,5612963,1938,358,0,0,116,91,0,0,40882,14591,0,0,86817,18197,0,0,25274,0,0,0,0,0,0,0,0,0,0,208,5,0,0
6/19/2021,5911,1,6918,64524,2192,5535,269,107,0,643,331,4185,449,238,405,331,1601,1366,743,475,303,103,43,0,10,266,82,23,263,1163,135962,36357,0,0,172319,170,10,0,0,1,0,0,0,4174364,1610930,0,0,5785282,2108,368,0,0,117,91,0,0,51859,16521,0,0,64149,19832,0,0,19868,0,0,0,0,0,0,0,0,0,0,86,4,0,0
6/20/2021,5293,7,5941,63816,1835,5011,208,74,0,636,354,3566,383,245,391,354,1410,1089,639,428,238,97,48,0,19,192,33,4,78,1116,122563,24257,0,0,146820,112,9,0,0,2,0,0,0,4296927,1635187,0,0,5932102,2220,377,0,0,119,91,0,0,37433,8959,0,0,66047,15297,0,0,19021,0,0,0,0,0,0,0,0,0,0,62,1,0,0
6/21/2021,4611,8,5439,62919,1783,4301,228,82,0,548,304,3121,372,219,329,304,1185,933,625,378,234,101,37,0,3,312,16,1,221,917,191234,54807,0,0,246041,270,11,0,0,1,1,0,0,4488161,1689994,0,0,6178143,2490,388,0,0,120,92,0,0,47688,25260,0,0,117345,29541,0,0,25812,2,0,0,2,0,0,0,0,0,0,387,4,0,0
6/22/2021,4743,2,5557,62028,1469,4375,277,91,0,647,290,3244,462,259,388,290,1284,1000,552,408,308,107,47,0,10,219,36,15,85,826,199300,61097,0,0,260397,347,12,0,0,1,0,0,0,4687461,1751091,0,0,6438540,2837,400,0,0,121,92,0,0,48488,30750,0,0,127153,30334,0,0,23593,8,0,0,0,0,0,0,0,0,0,66,5,0,0
6/23/2021,5244,7,6372,60817,1704,4809,334,101,0,642,307,3649,448,249,393,307,1451,1091,644,463,276,123,49,0,24,316,32,33,46,805,185461,80221,0,0,265682,268,19,0,0,1,0,0,0,4872922,1831312,0,0,6704222,3105,419,0,0,122,92,0,0,38745,35338,0,0,123464,44868,0,0,22997,1,0,0,0,0,0,0,0,0,0,255,14,0,0
6/24/2021,5841,8,5411,61163,1881,5349,377,115,0,747,379,4015,517,294,453,379,1627,1136,732,520,350,122,45,0,11,372,43,5,79,1059,183082,94877,0,0,277959,226,33,0,0,0,1,0,0,5056004,1926189,0,0,6982181,3331,452,0,0,122,93,0,0,32837,37776,0,0,127120,57039,0,0,23051,7,0,0,0,0,0,0,0,0,0,74,55,0,0
6/25/2021,5812,32,6775,60118,2146,5354,324,134,0,571,329,4108,431,238,333,329,1540,1398,704,466,287,103,41,0,0,386,33,17,84,1318,154899,68333,0,0,223232,221,21,0,0,0,1,0,0,5210903,1994522,0,0,7205413,3552,473,0,0,122,94,0,0,28768,26466,0,0,104155,41853,0,0,21955,4,0,0,0,0,0,0,0,0,0,21,10,0,0
6/26/2021,5803,10,5193,60647,2060,5294,394,115,0,573,326,4280,464,210,363,326,1620,1439,744,477,317,120,27,0,13,225,16,21,203,1133,142791,56422,0,0,199213,297,14,0,0,1,0,0,0,5353695,2050944,0,0,7404626,3849,487,0,0,123,94,0,0,34108,34422,0,0,90061,21978,0,0,18345,1,0,0,0,0,0,0,1,0,0,277,20,0,0
6/27/2021,5586,3,4777,61396,2131,5032,422,132,0,566,316,4174,424,232,334,316,1680,1273,742,479,274,101,49,0,2,240,58,4,202,1325,111809,66262,0,0,178071,177,24,0,0,0,0,0,0,5465504,2117206,0,0,7582697,4026,511,0,0,123,94,0,0,22574,38415,0,0,72689,27837,0,0,16478,1,0,0,0,0,0,0,0,0,0,68,9,0,0
6/28/2021,5218,7,4744,61813,1770,4766,341,111,0,644,348,3755,385,233,411,348,1486,1203,630,436,261,92,32,0,1,278,12,18,111,1074,166610,43684,0,0,210294,268,32,0,0,1,2,0,0,5632114,2160890,0,0,7792991,4294,543,0,0,124,96,0,0,41694,11631,0,0,103909,32022,0,0,20849,5,0,0,0,0,0,0,0,0,0,158,26,0,0
